TOP[Pa]	TIT[K]	Efficiency[-]	Net_sp_work[J/kgCO2]	TOT[K]
9800000.000000	1140.000000	0.519500	159933.721000	985.959571	
9800000.000000	1145.000000	0.520700	160710.241000	989.940023	
9800000.000000	1150.000000	0.521900	161486.316000	993.918443	
9800000.000000	1155.000000	0.523200	162261.721000	997.894641	
9800000.000000	1160.000000	0.524800	163029.301000	1001.868294	
9800000.000000	1165.000000	0.526000	163802.905000	1005.839495	
9800000.000000	1170.000000	0.527200	164575.768000	1009.808003	
9800000.000000	1175.000000	0.528400	165347.866000	1013.773697	
9800000.000000	1180.000000	0.529700	166119.188000	1017.736471	
9800000.000000	1185.000000	0.530900	166889.710000	1021.696232	
9800000.000000	1190.000000	0.532100	167659.429000	1025.652894	
9800000.000000	1195.000000	0.533300	168428.328000	1029.606381	
9800000.000000	1200.000000	0.534500	169196.948000	1033.556589	
9800000.000000	1205.000000	0.535600	169965.412000	1037.503436	
9800000.000000	1210.000000	0.536700	170733.029000	1041.446921	
9800000.000000	1215.000000	0.537800	171499.872000	1045.387012	
9800000.000000	1220.000000	0.538900	172265.759000	1049.323622	
9800000.000000	1225.000000	0.540000	173030.747000	1053.256724	
9800000.000000	1230.000000	0.541100	173794.886000	1057.186290	
9800000.000000	1235.000000	0.542200	174558.147000	1061.112278	
9800000.000000	1240.000000	0.543300	175320.487000	1065.034648	
9800000.000000	1245.000000	0.544400	176082.002000	1068.953385	
9800000.000000	1250.000000	0.545500	176842.564000	1072.868438	
9800000.000000	1255.000000	0.546600	177602.329000	1076.779810	
9800000.000000	1260.000000	0.547700	178361.216000	1080.687461	
9800000.000000	1265.000000	0.548700	179118.995000	1084.591371	
9800000.000000	1270.000000	0.549800	179876.150000	1088.491514	
9800000.000000	1275.000000	0.550800	180632.442000	1092.387857	
9800000.000000	1280.000000	0.551900	181387.939000	1096.280410	
9800000.000000	1285.000000	0.552900	182142.499000	1100.169129	
9800000.000000	1290.000000	0.554000	182896.188000	1104.054011	
9800000.000000	1295.000000	0.555000	183648.980000	1107.935032	
9800000.000000	1300.000000	0.556000	184400.928000	1111.812191	
9800000.000000	1305.000000	0.557100	185151.663000	1115.685392	
9800000.000000	1310.000000	0.558100	185902.014000	1119.554803	
9800000.000000	1315.000000	0.559100	186651.407000	1123.420289	
9800000.000000	1320.000000	0.560100	187400.018000	1127.281877	
9800000.000000	1325.000000	0.561100	188147.112000	1131.139376	
9800000.000000	1330.000000	0.562100	188893.719000	1134.993025	
9800000.000000	1335.000000	0.563100	189639.474000	1138.842726	
9800000.000000	1340.000000	0.564100	190384.480000	1142.688498	
9800000.000000	1345.000000	0.565100	191128.432000	1146.530250	
9800000.000000	1350.000000	0.566000	191872.142000	1150.368196	
9800000.000000	1355.000000	0.567000	192614.699000	1154.202080	
9800000.000000	1360.000000	0.567900	193356.413000	1158.031978	
9800000.000000	1365.000000	0.568900	194097.206000	1161.857860	
9800000.000000	1370.000000	0.569900	194837.111000	1165.679728	
9800000.000000	1375.000000	0.570800	195576.327000	1169.497636	
9800000.000000	1380.000000	0.571700	196314.687000	1173.311528	
9800000.000000	1385.000000	0.572700	197052.192000	1177.121396	
9800000.000000	1390.000000	0.573600	197789.046000	1180.927239	
9800000.000000	1395.000000	0.574200	198533.045000	1184.729223	
9800000.000000	1400.000000	0.575200	199266.141000	1188.527037	
9800000.000000	1405.000000	0.576200	199997.008000	1192.321491	
9800000.000000	1410.000000	0.575100	200777.930000	1196.108166	
9800000.000000	1415.000000	0.573700	201565.620000	1199.890635	
9800000.000000	1420.000000	0.572300	202353.262000	1203.669141	
9800000.000000	1425.000000	0.571000	203140.863000	1207.443682	
9800000.000000	1430.000000	0.569600	203928.430000	1211.214258	
9800000.000000	1435.000000	0.568200	204715.967000	1214.980869	
9800000.000000	1440.000000	0.566800	205503.466000	1218.743534	
9800000.000000	1445.000000	0.565400	206290.965000	1222.502212	
9800000.000000	1450.000000	0.564000	207078.455000	1226.256924	
9800000.000000	1455.000000	0.562600	207866.178000	1230.007681	
9800000.000000	1460.000000	0.561200	208653.677000	1233.754460	
9800000.000000	1465.000000	0.559900	209441.186000	1237.497274	
9800000.000000	1470.000000	0.558500	210228.710000	1241.236121	
9800000.000000	1475.000000	0.557100	211015.833000	1244.970179	
9800000.000000	1480.000000	0.555700	211803.390000	1248.701056	
9800000.000000	1485.000000	0.554400	212590.981000	1252.427968	
9800000.000000	1490.000000	0.553000	213378.612000	1256.150915	
9800000.000000	1495.000000	0.551600	214166.291000	1259.869898	
9800000.000000	1500.000000	0.550200	214954.024000	1263.584918	
9800000.000000	1505.000000	0.548900	215741.816000	1267.295977	
9800000.000000	1510.000000	0.547500	216529.674000	1271.003075	
9800000.000000	1515.000000	0.546100	217314.749000	1274.708200	
9800000.000000	1520.000000	0.544800	218102.673000	1278.407438	
9800000.000000	1525.000000	0.543400	218890.680000	1282.102722	
9800000.000000	1530.000000	0.542100	219678.777000	1285.794052	
9800000.000000	1535.000000	0.540700	220466.969000	1289.481430	
9800000.000000	1540.000000	0.539300	221255.263000	1293.164858	
9800000.000000	1545.000000	0.538000	222043.665000	1296.844337	
9800000.000000	1550.000000	0.536600	222832.181000	1300.519871	
9800000.000000	1555.000000	0.535300	223620.819000	1304.191459	
9800000.000000	1560.000000	0.533900	224409.583000	1307.859105	
9800000.000000	1565.000000	0.532600	225198.481000	1311.522811	
9800000.000000	1570.000000	0.531300	225987.518000	1315.182578	
9800000.000000	1575.000000	0.529900	226776.701000	1318.838409	
9800000.000000	1580.000000	0.528600	227566.037000	1322.490306	
9800000.000000	1585.000000	0.527300	228355.531000	1326.138272	
9800000.000000	1590.000000	0.525900	229145.189000	1329.782308	
9800000.000000	1595.000000	0.524600	229935.019000	1333.422417	
9800000.000000	1600.000000	0.523300	230725.027000	1337.058601	
9800000.000000	1605.000000	0.522000	231515.218000	1340.690864	
9800000.000000	1610.000000	0.520600	232305.599000	1344.319207	
9800000.000000	1615.000000	0.519300	233096.199000	1347.943626	
9800000.000000	1620.000000	0.518000	233887.031000	1351.562996	
9800000.000000	1625.000000	0.516700	234678.021000	1355.179604	
9800000.000000	1630.000000	0.515400	235469.225000	1358.792303	
9800000.000000	1635.000000	0.514100	236260.418000	1362.401028	
9800000.000000	1640.000000	0.512800	237052.064000	1366.005914	
9800000.000000	1645.000000	0.511500	237843.944000	1369.606900	
9800000.000000	1650.000000	0.510200	238636.064000	1373.203988	
9800000.000000	1655.000000	0.508900	239428.431000	1376.797181	
9800000.000000	1660.000000	0.507600	240221.052000	1380.386482	
9800000.000000	1665.000000	0.506300	241013.928000	1383.971891	
9800000.000000	1670.000000	0.505000	241807.073000	1387.553417	
9800000.000000	1675.000000	0.503700	242600.490000	1391.131060	
9800000.000000	1680.000000	0.502500	243394.185000	1394.704824	
9800000.000000	1685.000000	0.501200	244188.165000	1398.274712	
9800000.000000	1690.000000	0.499900	244982.437000	1401.840726	
9800000.000000	1695.000000	0.498600	245777.005000	1405.402870	
9800000.000000	1700.000000	0.497400	246571.878000	1408.961148	
9800000.000000	1705.000000	0.496100	247367.061000	1412.515562	
9800000.000000	1710.000000	0.494900	248162.560000	1416.066115	
9800000.000000	1715.000000	0.493600	248958.383000	1419.612812	
9800000.000000	1720.000000	0.492300	249754.535000	1423.155656	
9800000.000000	1725.000000	0.491100	250551.023000	1426.694649	
9800000.000000	1730.000000	0.489900	251347.852000	1430.229795	
9800000.000000	1735.000000	0.488600	252145.031000	1433.761099	
9800000.000000	1740.000000	0.487400	252942.565000	1437.288563	
9800000.000000	1745.000000	0.486100	253740.460000	1440.812192	
9800000.000000	1750.000000	0.484900	254538.723000	1444.331987	
9800000.000000	1755.000000	0.483700	255337.361000	1447.847954	
9800000.000000	1760.000000	0.482400	256136.380000	1451.360096	
9800000.000000	1765.000000	0.481200	256935.786000	1454.868416	
9800000.000000	1770.000000	0.480000	257735.586000	1458.372918	
9800000.000000	1775.000000	0.478800	258535.786000	1461.873607	
9800000.000000	1780.000000	0.477600	259336.393000	1465.370484	
9800000.000000	1785.000000	0.476400	260137.413000	1468.863555	
9800000.000000	1790.000000	0.475200	260938.853000	1472.352824	
9800000.000000	1795.000000	0.473900	261740.720000	1475.838293	
9800000.000000	1800.000000	0.472700	262543.020000	1479.319967	
9800000.000000	1805.000000	0.471600	263345.759000	1482.797849	
9800000.000000	1810.000000	0.470400	264149.296000	1486.273344	
9800000.000000	1815.000000	0.469200	264952.945000	1489.743698	
9800000.000000	1820.000000	0.468000	265756.955000	1493.210267	
9800000.000000	1825.000000	0.466800	266561.531000	1496.673067	
9800000.000000	1830.000000	0.465600	267366.579000	1500.132096	
9800000.000000	1835.000000	0.464400	268172.107000	1503.587359	
9800000.000000	1840.000000	0.463300	268978.120000	1507.038858	
9800000.000000	1845.000000	0.462100	269784.627000	1510.486600	
9800000.000000	1850.000000	0.460900	270591.641000	1513.930592	
9800000.000000	1855.000000	0.459800	271399.153000	1517.370829	
9800000.000000	1860.000000	0.458600	272207.178000	1520.807320	
9800000.000000	1865.000000	0.457500	273015.722000	1524.240068	
9800000.000000	1870.000000	0.456300	273824.792000	1527.669079	
9800000.000000	1875.000000	0.455200	274634.396000	1531.094356	
9800000.000000	1880.000000	0.454000	275444.539000	1534.515904	
9800000.000000	1885.000000	0.452900	276255.228000	1537.933727	
9800000.000000	1890.000000	0.451700	277066.471000	1541.347830	
9800000.000000	1895.000000	0.450600	277878.274000	1544.758215	
9800000.000000	1900.000000	0.449500	278690.644000	1548.164889	
9800000.000000	1905.000000	0.448300	279503.587000	1551.567855	
9800000.000000	1910.000000	0.447200	280317.112000	1554.967118	
9800000.000000	1915.000000	0.446100	281131.223000	1558.362682	
9800000.000000	1920.000000	0.445000	281945.929000	1561.754551	
9800000.000000	1925.000000	0.443900	282761.236000	1565.142731	
9800000.000000	1930.000000	0.442800	283577.152000	1568.527225	
9800000.000000	1935.000000	0.441600	284393.682000	1571.908037	
9800000.000000	1940.000000	0.440500	285210.835000	1575.285174	
9800000.000000	1945.000000	0.439400	286028.617000	1578.658638	
9800000.000000	1950.000000	0.438300	286847.034000	1582.028435	
9800000.000000	1955.000000	0.437300	287666.095000	1585.394570	
9800000.000000	1960.000000	0.436200	288485.806000	1588.757046	
9800000.000000	1965.000000	0.435100	289306.174000	1592.115868	
9800000.000000	1970.000000	0.434000	290127.207000	1595.471042	
9800000.000000	1975.000000	0.432900	290948.909000	1598.822574	
9800000.000000	1980.000000	0.431700	291779.526000	1602.171257	
9800000.000000	1985.000000	0.430700	292602.154000	1605.515480	
9800000.000000	1990.000000	0.429600	293425.471000	1608.856072	
9800000.000000	1995.000000	0.428600	294249.486000	1612.193037	
9800000.000000	2000.000000	0.427500	295074.204000	1615.526380	
10000000.000000	1000.000000	0.476600	133663.366000	868.699348	
10000000.000000	1005.000000	0.478400	134557.475000	873.266108	
10000000.000000	1010.000000	0.480100	135450.933000	877.832147	
10000000.000000	1015.000000	0.481900	136343.676000	882.397483	
10000000.000000	1020.000000	0.483700	137235.855000	886.962108	
10000000.000000	1025.000000	0.485400	138128.305000	891.525920	
10000000.000000	1030.000000	0.487100	139020.959000	896.088938	
10000000.000000	1035.000000	0.488700	139912.615000	900.651332	
10000000.000000	1040.000000	0.490400	140803.706000	905.213054	
10000000.000000	1045.000000	0.492100	141694.242000	909.774112	
10000000.000000	1050.000000	0.493700	142584.226000	914.334515	
10000000.000000	1055.000000	0.495400	143473.706000	918.894267	
10000000.000000	1060.000000	0.497000	144362.645000	923.453380	
10000000.000000	1065.000000	0.498600	145251.073000	928.011861	
10000000.000000	1070.000000	0.500200	146139.251000	932.569683	
10000000.000000	1075.000000	0.501700	146964.720000	936.838503	
10000000.000000	1080.000000	0.502900	147711.300000	940.741951	
10000000.000000	1085.000000	0.504200	148467.172000	944.689729	
10000000.000000	1090.000000	0.505500	149226.890000	948.656641	
10000000.000000	1095.000000	0.506700	149988.749000	952.634369	
10000000.000000	1100.000000	0.508000	150751.806000	956.618746	
10000000.000000	1105.000000	0.509300	151515.525000	960.607277	
10000000.000000	1110.000000	0.510500	152279.516000	964.598315	
10000000.000000	1115.000000	0.511800	153043.612000	968.590689	
10000000.000000	1120.000000	0.513100	153807.595000	972.583537	
10000000.000000	1125.000000	0.514300	154571.346000	976.576196	
10000000.000000	1130.000000	0.515600	155334.735000	980.568144	
10000000.000000	1135.000000	0.516800	156097.692000	984.558958	
10000000.000000	1140.000000	0.518100	156859.979000	988.548292	
10000000.000000	1145.000000	0.519300	157622.025000	992.535858	
10000000.000000	1150.000000	0.520500	158383.474000	996.521415	
10000000.000000	1155.000000	0.521700	159144.289000	1000.504756	
10000000.000000	1160.000000	0.522900	159904.023000	1004.485686	
10000000.000000	1165.000000	0.524200	160663.335000	1008.464069	
10000000.000000	1170.000000	0.525400	161421.904000	1012.439763	
10000000.000000	1175.000000	0.526600	162179.729000	1016.412646	
10000000.000000	1180.000000	0.528100	162929.671000	1020.382122	
10000000.000000	1185.000000	0.529300	163685.726000	1024.349003	
10000000.000000	1190.000000	0.530500	164440.982000	1028.312785	
10000000.000000	1195.000000	0.531700	165195.425000	1032.273391	
10000000.000000	1200.000000	0.532900	165949.016000	1036.230750	
10000000.000000	1205.000000	0.534100	166701.779000	1040.184802	
10000000.000000	1210.000000	0.535200	167453.696000	1044.135489	
10000000.000000	1215.000000	0.536400	168204.783000	1048.082762	
10000000.000000	1220.000000	0.537500	168955.010000	1052.026570	
10000000.000000	1225.000000	0.538700	169704.391000	1055.966873	
10000000.000000	1230.000000	0.539800	170452.919000	1059.903630	
10000000.000000	1235.000000	0.541000	171200.425000	1063.836820	
10000000.000000	1240.000000	0.542100	171947.159000	1067.766369	
10000000.000000	1245.000000	0.543300	172693.072000	1071.692277	
10000000.000000	1250.000000	0.544400	173438.899000	1075.614467	
10000000.000000	1255.000000	0.545400	174184.363000	1079.532926	
10000000.000000	1260.000000	0.546500	174929.020000	1083.447675	
10000000.000000	1265.000000	0.547500	175672.855000	1087.358685	
10000000.000000	1270.000000	0.548500	176416.034000	1091.265924	
10000000.000000	1275.000000	0.549600	177157.979000	1095.169329	
10000000.000000	1280.000000	0.550600	177898.812000	1099.068918	
10000000.000000	1285.000000	0.551700	178639.009000	1102.964685	
10000000.000000	1290.000000	0.552700	179378.327000	1106.856605	
10000000.000000	1295.000000	0.553700	180116.768000	1110.744663	
10000000.000000	1300.000000	0.554700	180853.928000	1114.628741	
10000000.000000	1305.000000	0.555700	181591.298000	1118.509203	
10000000.000000	1310.000000	0.556800	182326.667000	1122.385478	
10000000.000000	1315.000000	0.557800	183061.589000	1126.257945	
10000000.000000	1320.000000	0.558800	183795.640000	1130.126483	
10000000.000000	1325.000000	0.559800	184528.881000	1133.991082	
10000000.000000	1330.000000	0.560700	185261.356000	1137.851742	
10000000.000000	1335.000000	0.561700	185993.638000	1141.708622	
10000000.000000	1340.000000	0.562700	186724.193000	1145.561307	
10000000.000000	1345.000000	0.563600	187454.194000	1149.410097	
10000000.000000	1350.000000	0.564600	188183.465000	1153.254940	
10000000.000000	1355.000000	0.565500	188911.890000	1157.095795	
10000000.000000	1360.000000	0.566500	189639.472000	1160.932656	
10000000.000000	1365.000000	0.567400	190366.227000	1164.765520	
10000000.000000	1370.000000	0.568400	191092.173000	1168.594384	
10000000.000000	1375.000000	0.569300	191817.159000	1172.419195	
10000000.000000	1380.000000	0.570200	192541.441000	1176.240027	
10000000.000000	1385.000000	0.571100	193265.074000	1180.056834	
10000000.000000	1390.000000	0.571700	193995.675000	1183.869780	
10000000.000000	1395.000000	0.572800	194714.073000	1187.678677	
10000000.000000	1400.000000	0.573700	195434.494000	1191.483299	
10000000.000000	1405.000000	0.573100	196189.189000	1195.282284	
10000000.000000	1410.000000	0.571700	196961.798000	1199.075816	
10000000.000000	1415.000000	0.570300	197734.349000	1202.865381	
10000000.000000	1420.000000	0.568900	198506.849000	1206.650978	
10000000.000000	1425.000000	0.567500	199279.304000	1210.432606	
10000000.000000	1430.000000	0.566100	200051.720000	1214.210264	
10000000.000000	1435.000000	0.564700	200824.104000	1217.983951	
10000000.000000	1440.000000	0.563300	201596.444000	1221.753687	
